invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5_percent,total,date,time,payment,cogs,gross_margin_percentage,gross_income,rating,transaction_datetime,year,month,month_name,day,day_name,hour,is_weekend,time_period,average_item_value,profit_margin_percent,transaction_value_segment,rating_segment
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,2019-03-03,20:06,Credit card,46.41,4.761904762,2.3205,4.0,2019-03-03 20:06:00,2019,3,March,3,Sunday,20,True,Evening,48.73,4.76,Low,Low
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2019-02-15,20:21,Credit card,274.2,4.761904762,13.71,9.2,2019-02-15 20:21:00,2019,2,February,15,Friday,20,False,Evening,71.98,4.76,Medium,High
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,2019-01-15,13:48,Credit card,973.7,4.761904762,48.685,4.9,2019-01-15 13:48:00,2019,1,January,15,Tuesday,13,False,Afternoon,102.24,4.76,High,Low
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2019-02-27,12:52,Credit card,648.2,4.761904762,32.41,9.3,2019-02-27 12:52:00,2019,2,February,27,Wednesday,12,False,Afternoon,97.23,4.76,High,High
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,2019-02-26,12:28,Credit card,93.22,4.761904762,4.661,6.6,2019-02-26 12:28:00,2019,2,February,26,Tuesday,12,False,Afternoon,48.94,4.76,Low,Medium
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,2019-03-15,16:26,Ewallet,54.36,4.761904762,2.718,4.3,2019-03-15 16:26:00,2019,3,March,15,Friday,16,False,Afternoon,28.54,4.76,Low,Low
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,2019-01-24,13:24,Cash,60.87,4.761904762,3.0435,5.5,2019-01-24 13:24:00,2019,1,January,24,Thursday,13,False,Afternoon,63.91,4.76,Low,Low
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,12.245,257.145,2019-02-22,15:15,Cash,244.9,4.761904762,12.245,8.1,2019-02-22 15:15:00,2019,2,February,22,Friday,15,False,Afternoon,25.71,4.76,Medium,High
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.419,2019-03-15,10:50,Credit card,92.78,4.761904762,4.639,9.8,2019-03-15 10:50:00,2019,3,March,15,Friday,10,False,Morning,97.42,4.76,Low,High
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,2019-02-11,18:38,Ewallet,433.45,4.761904762,21.6725,9.4,2019-02-11 18:38:00,2019,2,February,11,Monday,18,False,Evening,91.02,4.76,High,High
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,6.903,144.963,2019-01-12,16:45,Ewallet,138.06,4.761904762,6.903,7.9,2019-01-12 16:45:00,2019,1,January,12,Saturday,16,True,Afternoon,24.16,4.76,Low,Medium
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,2019-03-03,19:30,Ewallet,241.6,4.761904762,12.08,5.1,2019-03-03 19:30:00,2019,3,March,3,Sunday,19,True,Evening,31.71,4.76,Medium,Low
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,2019-03-23,13:23,Ewallet,471.73,4.761904762,23.5865,6.9,2019-03-23 13:23:00,2019,3,March,23,Saturday,13,True,Afternoon,70.76,4.76,High,Medium
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.672,2019-03-04,11:27,Cash,440.64,4.761904762,22.032,8.0,2019-03-04 11:27:00,2019,3,March,4,Monday,11,False,Morning,51.41,4.76,High,Medium
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2019-02-23,11:12,Cash,680.31,4.761904762,34.0155,8.0,2019-02-23 11:12:00,2019,2,February,23,Saturday,11,True,Morning,79.37,4.76,High,Medium
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,2019-03-17,16:36,Cash,309.88,4.761904762,15.494,4.2,2019-03-17 16:36:00,2019,3,March,17,Sunday,16,True,Afternoon,81.34,4.76,Medium,Low
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2,9.318,195.678,2019-01-16,18:41,Credit card,186.36,4.761904762,9.318,8.5,2019-01-16 18:41:00,2019,1,January,16,Wednesday,18,False,Evening,97.84,4.76,Medium,High
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,2019-01-08,17:12,Cash,200.92,4.761904762,10.046,9.0,2019-01-08 17:12:00,2019,1,January,8,Tuesday,17,False,Evening,52.74,4.76,Medium,High
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,2019-01-14,10:38,Cash,17.75,4.761904762,0.8875,8.6,2019-01-14 10:38:00,2019,1,January,14,Monday,10,False,Morning,18.64,4.76,Low,High
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,2019-01-31,10:33,Ewallet,621.8,4.761904762,31.09,6.0,2019-01-31 10:33:00,2019,1,January,31,Thursday,10,False,Morning,65.29,4.76,High,Low
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,2019-03-15,14:38,Ewallet,86.0,4.761904762,4.3,6.2,2019-03-15 14:38:00,2019,3,March,15,Friday,14,False,Afternoon,11.29,4.76,Low,Medium
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2019-02-24,18:06,Credit card,402.6,4.761904762,20.13,5.0,2019-02-24 18:06:00,2019,2,February,24,Sunday,18,True,Evening,42.27,4.76,High,Low
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,2019-02-08,12:52,Credit card,324.85,4.761904762,16.2425,6.5,2019-02-08 12:52:00,2019,2,February,8,Friday,12,False,Afternoon,68.22,4.76,Medium,Medium
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,2019-03-22,14:00,Cash,95.15,4.761904762,4.7575,6.0,2019-03-22 14:00:00,2019,3,March,22,Friday,14,False,Afternoon,99.91,4.76,Low,Low
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.408,2019-01-24,10:57,Cash,388.96,4.761904762,19.448,5.0,2019-01-24 10:57:00,2019,1,January,24,Thursday,10,False,Morning,51.05,4.76,High,Low
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,446.964,2019-03-14,16:45,Ewallet,425.68,4.761904762,21.284,5.0,2019-03-14 16:45:00,2019,3,March,14,Thursday,16,False,Afternoon,55.87,4.76,High,Low
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,2019-01-23,11:15,Cash,318.08,4.761904762,15.904,9.2,2019-01-23 11:15:00,2019,1,January,23,Wednesday,11,False,Morning,47.71,4.76,Medium,High
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,284.592,2019-01-19,20:29,Ewallet,271.04,4.761904762,13.552,9.6,2019-01-19 20:29:00,2019,1,January,19,Saturday,20,True,Evening,35.57,4.76,Medium,High
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,19.232,403.872,2019-01-27,20:03,Credit card,384.64,4.761904762,19.232,8.4,2019-01-27 20:03:00,2019,1,January,27,Sunday,20,True,Evening,100.97,4.76,High,High
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,2019-02-03,14:35,Credit card,235.8,4.761904762,11.79,6.0,2019-02-03 14:35:00,2019,2,February,3,Sunday,14,True,Afternoon,49.52,4.76,Medium,Low
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,2019-03-25,16:32,Ewallet,211.56,4.761904762,10.578,6.7,2019-03-25 16:32:00,2019,3,March,25,Monday,16,False,Afternoon,55.53,4.76,Medium,Medium
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2019-02-24,10:10,Credit card,95.36,4.761904762,4.768,4.1,2019-02-24 10:10:00,2019,2,February,24,Sunday,10,True,Morning,50.06,4.76,Low,Low
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,2019-02-07,14:15,Cash,10.17,4.761904762,0.5085,5.9,2019-02-07 14:15:00,2019,2,February,7,Thursday,14,False,Afternoon,10.68,4.76,Low,Low
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,2019-03-04,10:05,Cash,206.13,4.761904762,10.3065,8.7,2019-03-04 10:05:00,2019,3,March,4,Monday,10,False,Morning,72.15,4.76,Medium,High
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,21.028,441.588,2019-02-14,11:36,Credit card,420.56,4.761904762,21.028,4.5,2019-02-14 11:36:00,2019,2,February,14,Thursday,11,False,Morning,63.08,4.76,High,Low
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,4.402,92.442,2019-01-29,18:15,Credit card,88.04,4.761904762,4.402,6.6,2019-01-29 18:15:00,2019,1,January,29,Tuesday,18,False,Evening,23.11,4.76,Low,Medium
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,2019-01-28,13:53,Credit card,648.99,4.761904762,32.4495,7.7,2019-01-28 13:53:00,2019,1,January,28,Monday,13,False,Afternoon,75.72,4.76,High,Medium
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,18:37,Credit card,123.84,4.761904762,6.192,8.5,2019-03-26 18:37:00,2019,3,March,26,Tuesday,18,False,Evening,43.34,4.76,Low,High
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,2019-03-24,18:27,Cash,649.5,4.761904762,32.475,5.2,2019-03-24 18:27:00,2019,3,March,24,Sunday,18,True,Evening,68.2,4.76,High,Low
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,2019-01-01,14:42,Credit card,742.2,4.761904762,37.11,4.3,2019-01-01 14:42:00,2019,1,January,1,Tuesday,14,False,Afternoon,77.93,4.76,High,Low
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,2019-01-24,17:43,Cash,84.48,4.761904762,4.224,7.6,2019-01-24 17:43:00,2019,1,January,24,Thursday,17,False,Evening,11.09,4.76,Low,Medium
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,262.794,2019-02-25,18:37,Cash,250.28,4.761904762,12.514,9.5,2019-02-25 18:37:00,2019,2,February,25,Monday,18,False,Evening,65.7,4.76,Medium,High
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,2019-01-09,16:34,Cash,94.8,4.761904762,4.74,4.1,2019-01-09 16:34:00,2019,1,January,9,Wednesday,16,False,Afternoon,12.44,4.76,Low,Low
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1,4.565,95.865,2019-02-14,14:42,Ewallet,91.3,4.761904762,4.565,9.2,2019-02-14 14:42:00,2019,2,February,14,Thursday,14,False,Afternoon,95.86,4.76,Low,High
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,2019-03-12,11:01,Ewallet,285.11,4.761904762,14.2555,5.4,2019-03-12 11:01:00,2019,3,March,12,Tuesday,11,False,Morning,42.77,4.76,Medium,Low
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,2019-03-26,19:44,Cash,52.38,4.761904762,2.619,5.8,2019-03-26 19:44:00,2019,3,March,26,Tuesday,19,False,Evening,55.0,4.76,Low,Low
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5,9.635,202.335,2019-01-09,13:34,Ewallet,192.7,4.761904762,9.635,5.6,2019-01-09 13:34:00,2019,1,January,9,Wednesday,13,False,Afternoon,40.47,4.76,Medium,Low
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,13.389,281.169,2019-01-02,20:08,Credit card,267.78,4.761904762,13.389,5.1,2019-01-02 20:08:00,2019,1,January,2,Wednesday,20,False,Evening,46.86,4.76,Medium,Low
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,2019-01-15,15:01,Cash,558.7,4.761904762,27.935,5.8,2019-01-15 15:01:00,2019,1,January,15,Tuesday,15,False,Afternoon,58.66,4.76,High,Low
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,184.086,2019-01-01,11:40,Ewallet,175.32,4.761904762,8.766,5.0,2019-01-01 11:40:00,2019,1,January,1,Tuesday,11,False,Morning,30.68,4.76,Medium,Low
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2019-02-15,15:21,Cash,155.82,4.761904762,7.791,7.9,2019-02-15 15:21:00,2019,2,February,15,Friday,15,False,Afternoon,54.54,4.76,Low,Medium
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2019-02-28,17:38,Cash,60.3,4.761904762,3.015,6.0,2019-02-28 17:38:00,2019,2,February,28,Thursday,17,False,Evening,63.32,4.76,Low,Low
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.887,2019-03-02,16:16,Credit card,78.94,4.761904762,3.947,5.0,2019-03-02 16:16:00,2019,3,March,2,Saturday,16,True,Afternoon,41.44,4.76,Low,Low
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.227,2019-02-13,18:15,Credit card,29.74,4.761904762,1.487,8.9,2019-02-13 18:15:00,2019,2,February,13,Wednesday,18,False,Evening,15.61,4.76,Low,High
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,2019-01-26,12:43,Cash,21.32,4.761904762,1.066,5.9,2019-01-26 12:43:00,2019,1,January,26,Saturday,12,True,Afternoon,22.39,4.76,Low,Low
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,295.407,2019-01-30,11:32,Credit card,281.34,4.761904762,14.067,5.9,2019-01-30 11:32:00,2019,1,January,30,Wednesday,11,False,Morning,98.47,4.76,Medium,Low
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,3.663,76.923,2019-01-27,18:08,Ewallet,73.26,4.761904762,3.663,9.7,2019-01-27 18:08:00,2019,1,January,27,Sunday,18,True,Evening,76.92,4.76,Low,High
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,23.499,2019-01-30,17:08,Credit card,22.38,4.761904762,1.119,8.6,2019-01-30 17:08:00,2019,1,January,30,Wednesday,17,False,Evening,23.5,4.76,Low,High
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.716,2019-01-08,19:38,Cash,655.92,4.761904762,32.796,4.0,2019-01-08 19:38:00,2019,1,January,8,Tuesday,19,False,Evening,76.52,4.76,High,Low
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,2019-01-19,13:11,Cash,594.6,4.761904762,29.73,4.2,2019-01-19 13:11:00,2019,1,January,19,Saturday,13,True,Afternoon,104.06,4.76,High,Low
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,2019-01-25,11:05,Cash,74.1,4.761904762,3.705,9.2,2019-01-25 11:05:00,2019,1,January,25,Friday,11,False,Morning,77.81,4.76,Low,High
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,2019-02-19,10:12,Ewallet,196.96,4.761904762,9.848,9.2,2019-02-19 10:12:00,2019,2,February,19,Tuesday,10,False,Morning,103.4,4.76,Medium,High
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,2019-01-14,15:42,Ewallet,372.33,4.761904762,18.6165,5.0,2019-01-14 15:42:00,2019,1,January,14,Monday,15,False,Afternoon,55.85,4.76,Medium,Low
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2019-02-25,11:58,Ewallet,527.9,4.761904762,26.395,10.0,2019-02-25 11:58:00,2019,2,February,25,Monday,11,False,Morning,55.43,4.76,High,High
160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,2019-01-23,14:21,Ewallet,479.75,4.761904762,23.9875,8.8,2019-01-23 14:21:00,2019,1,January,23,Wednesday,14,False,Afternoon,100.75,4.76,High,High
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,2019-02-16,10:52,Cash,328.59,4.761904762,16.4295,4.2,2019-02-16 10:52:00,2019,2,February,16,Saturday,10,True,Morning,38.34,4.76,Medium,Low
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,177.408,2019-01-01,19:31,Cash,168.96,4.761904762,8.448,6.3,2019-01-01 19:31:00,2019,1,January,1,Tuesday,19,False,Evening,22.18,4.76,Medium,Medium
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,2019-03-07,18:35,Cash,113.24,4.761904762,5.662,8.2,2019-03-07 18:35:00,2019,3,March,7,Thursday,18,False,Evening,29.73,4.76,Low,High
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,17.277,362.817,2019-02-15,13:51,Cash,345.54,4.761904762,17.277,5.1,2019-02-15 13:51:00,2019,2,February,15,Friday,13,False,Afternoon,60.47,4.76,Medium,Low
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,2019-01-23,12:35,Cash,428.67,4.761904762,21.4335,5.0,2019-01-23 12:35:00,2019,1,January,23,Wednesday,12,False,Afternoon,50.01,4.76,High,Low
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2019-02-20,13:24,Ewallet,86.27,4.761904762,4.3135,7.0,2019-02-20 13:24:00,2019,2,February,20,Wednesday,13,False,Afternoon,90.58,4.76,Low,Medium
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2,1.276,26.796,2019-01-08,18:06,Ewallet,25.52,4.761904762,1.276,7.8,2019-01-08 18:06:00,2019,1,January,8,Tuesday,18,False,Evening,13.4,4.76,Low,Medium
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,2019-03-17,11:55,Credit card,101.52,4.761904762,5.076,4.3,2019-03-17 11:55:00,2019,3,March,17,Sunday,11,True,Morning,11.84,4.76,Low,Low
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,2019-01-12,11:42,Cash,357.49,4.761904762,17.8745,7.0,2019-01-12 11:42:00,2019,1,January,12,Saturday,11,True,Morning,53.62,4.76,Medium,Medium
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,2019-01-08,14:30,Cash,238.77,4.761904762,11.9385,6.6,2019-01-08 14:30:00,2019,1,January,8,Tuesday,14,False,Afternoon,83.57,4.76,Medium,Medium
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,2019-01-26,15:11,Ewallet,101.43,4.761904762,5.0715,7.3,2019-01-26 15:11:00,2019,1,January,26,Saturday,15,True,Afternoon,35.5,4.76,Low,Medium
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,760.452,2019-03-15,14:48,Credit card,724.24,4.761904762,36.212,6.5,2019-03-15 14:48:00,2019,3,March,15,Friday,14,False,Afternoon,95.06,4.76,High,Medium
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.282,131.922,2019-01-17,12:36,Ewallet,125.64,4.761904762,6.282,4.9,2019-01-17 12:36:00,2019,1,January,17,Thursday,12,False,Afternoon,65.96,4.76,Low,Low
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,2019-01-08,19:09,Credit card,72.93,4.761904762,3.6465,4.3,2019-01-08 19:09:00,2019,1,January,8,Tuesday,19,False,Evening,25.53,4.76,Low,Low
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,271.278,2019-01-06,13:35,Ewallet,258.36,4.761904762,12.918,9.3,2019-01-06 13:35:00,2019,1,January,6,Sunday,13,True,Afternoon,67.82,4.76,Medium,High
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,8.687,182.427,2019-02-16,10:33,Credit card,173.74,4.761904762,8.687,7.1,2019-02-16 10:33:00,2019,2,February,16,Saturday,10,True,Morning,26.06,4.76,Medium,Medium
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,2019-03-13,15:45,Ewallet,56.5,4.761904762,2.825,9.6,2019-03-13 15:45:00,2019,3,March,13,Wednesday,15,False,Afternoon,59.32,4.76,Low,High
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,10.715,225.015,2019-01-28,11:51,Cash,214.3,4.761904762,10.715,6.2,2019-01-28 11:51:00,2019,1,January,28,Monday,11,False,Morning,22.5,4.76,Medium,Medium
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6,26.718,561.078,2019-01-18,17:26,Cash,534.36,4.761904762,26.718,9.9,2019-01-18 17:26:00,2019,1,January,18,Friday,17,False,Evening,93.51,4.76,High,High
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19,11:52,Credit card,93.16,4.761904762,4.658,5.9,2019-03-19 11:52:00,2019,3,March,19,Tuesday,11,False,Morning,24.45,4.76,Low,Low
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,2019-03-15,14:04,Ewallet,522.08,4.761904762,26.104,6.3,2019-03-15 14:04:00,2019,3,March,15,Friday,14,False,Afternoon,68.52,4.76,High,Medium
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,2019-02-12,17:49,Cash,52.35,4.761904762,2.6175,4.0,2019-02-12 17:49:00,2019,2,February,12,Tuesday,17,False,Evening,54.97,4.76,Low,Low
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2019-02-25,20:19,Cash,39.75,4.761904762,1.9875,6.1,2019-02-25 20:19:00,2019,2,February,25,Monday,20,False,Evening,41.74,4.76,Low,Medium
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,2019-03-21,16:08,Credit card,720.16,4.761904762,36.008,4.5,2019-03-21 16:08:00,2019,3,March,21,Thursday,16,False,Afternoon,94.52,4.76,High,Low
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,10:17,Ewallet,96.8,4.761904762,4.84,8.6,2019-01-19 10:17:00,2019,1,January,19,Saturday,10,True,Morning,12.7,4.76,Low,High
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,16.605,348.705,2019-01-08,14:25,Ewallet,332.1,4.761904762,16.605,6.0,2019-01-08 14:25:00,2019,1,January,8,Tuesday,14,False,Afternoon,34.87,4.76,Medium,Low
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,85.512,2019-03-30,12:51,Credit card,81.44,4.761904762,4.072,9.5,2019-03-30 12:51:00,2019,3,March,30,Saturday,12,True,Afternoon,10.69,4.76,Low,High
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,15.995,335.895,2019-02-20,15:18,Credit card,319.9,4.761904762,15.995,9.9,2019-02-20 15:18:00,2019,2,February,20,Wednesday,15,False,Afternoon,33.59,4.76,Medium,High
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2019-03-30,12:45,Ewallet,206.52,4.761904762,10.326,7.5,2019-03-30 12:45:00,2019,3,March,30,Saturday,12,True,Afternoon,36.14,4.76,Medium,Medium
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.014,2019-03-19,13:37,Cash,166.68,4.761904762,8.334,7.6,2019-03-19 13:37:00,2019,3,March,19,Tuesday,13,False,Afternoon,87.51,4.76,Medium,Medium
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7,15.953,335.013,2019-01-13,10:03,Cash,319.06,4.761904762,15.953,5.0,2019-01-13 10:03:00,2019,1,January,13,Sunday,10,True,Morning,47.86,4.76,Medium,Low
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,4.395,92.295,2019-02-05,19:42,Ewallet,87.9,4.761904762,4.395,6.7,2019-02-05 19:42:00,2019,2,February,5,Tuesday,19,False,Evening,92.3,4.76,Low,Medium
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,771.435,2019-03-23,13:14,Ewallet,734.7,4.761904762,36.735,9.5,2019-03-23 13:14:00,2019,3,March,23,Saturday,13,True,Afternoon,77.14,4.76,High,High
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,2019-03-13,12:47,Ewallet,97.52,4.761904762,4.876,6.8,2019-03-13 12:47:00,2019,3,March,13,Wednesday,12,False,Afternoon,12.8,4.76,Low,Medium
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,2019-03-17,19:53,Ewallet,769.2,4.761904762,38.46,5.6,2019-03-17 19:53:00,2019,3,March,17,Sunday,19,True,Evening,80.77,4.76,High,Low
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,439.215,2019-02-21,10:26,Cash,418.3,4.761904762,20.915,7.2,2019-02-21 10:26:00,2019,2,February,21,Thursday,10,False,Morning,87.84,4.76,High,Medium
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,2019-02-07,15:06,Cash,463.28,4.761904762,23.164,8.1,2019-02-07 15:06:00,2019,2,February,7,Thursday,15,False,Afternoon,60.81,4.76,High,High
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,2019-03-02,16:35,Credit card,462.45,4.761904762,23.1225,8.6,2019-03-02 16:35:00,2019,3,March,2,Saturday,16,True,Afternoon,97.11,4.76,High,High
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,2019-03-06,20:57,Cash,141.9,4.761904762,7.095,9.4,2019-03-06 20:57:00,2019,3,March,6,Wednesday,20,False,Evening,29.8,4.76,Low,High
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15.135,317.835,2019-02-06,15:16,Credit card,302.7,4.761904762,15.135,8.9,2019-02-06 15:16:00,2019,2,February,6,Wednesday,15,False,Afternoon,52.97,4.76,Medium,High
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,39.664,832.944,2019-01-28,17:47,Credit card,793.28,4.761904762,39.664,4.2,2019-01-28 17:47:00,2019,1,January,28,Monday,17,False,Evening,104.12,4.76,High,Low
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,2019-01-18,16:23,Ewallet,425.18,4.761904762,21.259,5.0,2019-01-18 16:23:00,2019,1,January,18,Friday,16,False,Afternoon,63.78,4.76,High,Low
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181,297.801,2019-02-05,10:17,Cash,283.62,4.761904762,14.181,8.8,2019-02-05 10:17:00,2019,2,February,5,Tuesday,10,False,Morning,49.63,4.76,Medium,High
